job_id,company_id,job_level,job_function,city,salary_min_k,salary_max_k,target_top10,online_days,urgency,hot_function,industry,company_size,funding_stage,brand_level,salary_level,intl_flag,top10_talent_ratio,avg_apply_cnt,hire_rate,talent_care_index,enterprise_tier,overall_rating,work_life_balance_score,salary_competitiveness,resume_response_rate,resume_response_time,offer_conversion_rate,impression_cnt,view_cnt,apply_cnt,hire_cnt,price_label
1135,379,初级,数据分析,新加坡,12,26,0,54,3,1,金融,100,B轮,2,2,0,0.437,267,0.126,0.5,T3,4.77,3.21,3.61,0.321,3.54,0.474,771,725,193,27,345.91
1136,379,中级,后端开发,广州,35,38,0,25,2,1,金融,100,B轮,2,2,0,0.437,267,0.126,0.5,T3,4.77,3.21,3.61,0.321,3.54,0.474,727,697,195,24,346.55
1137,379,中级,算法工程师,新加坡,31,42,0,54,1,1,金融,100,B轮,2,2,0,0.437,267,0.126,0.5,T3,4.77,3.21,3.61,0.321,3.54,0.474,802,762,229,29,356.53
1138,380,初级,产品经理,深圳,33,45,0,51,2,0,制造业,1000,未融资,2,1,1,0.134,64,0.13,0.388,T3,4.12,4.18,3.21,0.387,6.05,0.204,795,749,216,32,279.52
1139,380,中级,数据分析,杭州,17,20,0,15,1,1,制造业,1000,未融资,2,1,1,0.134,64,0.13,0.388,T3,4.12,4.18,3.21,0.387,6.05,0.204,743,716,197,25,273.8
1140,380,初级,产品经理,北京,21,25,1,56,2,0,制造业,1000,未融资,2,1,1,0.134,64,0.13,0.388,T3,4.12,4.18,3.21,0.387,6.05,0.204,816,771,228,30,282.87
1141,380,中级,运营,新加坡,33,43,1,8,3,0,制造业,1000,未融资,2,1,1,0.134,64,0.13,0.388,T3,4.12,4.18,3.21,0.387,6.05,0.204,763,718,227,35,282.6
1142,381,高级,数据分析,新加坡,14,20,0,30,1,1,零售,3000,天使轮,2,2,0,0.298,149,0.29,0.273,T3,4.66,2.92,2.7,0.284,6.57,0.203,763,692,186,63,319.85
1143,382,初级,算法工程师,广州,35,46,0,37,2,1,金融,200,上市公司,2,1,1,0.237,81,0.273,0.367,T3,4.43,2.64,4.69,0.361,6.56,0.195,652,533,148,36,291.44
1144,382,初级,运营,杭州,12,24,1,39,3,0,金融,200,上市公司,2,1,1,0.237,81,0.273,0.367,T3,4.43,2.64,4.69,0.361,6.56,0.195,766,715,191,53,307.27
1145,383,高级,运营,广州,15,25,0,36,3,0,零售,200,A轮,2,5,1,0.374,145,0.262,0.442,T3,4.39,3.33,4.32,0.274,1.31,0.163,798,752,233,57,347.94
1146,383,高级,运营,北京,27,29,0,14,3,0,零售,200,A轮,2,5,1,0.374,145,0.262,0.442,T3,4.39,3.33,4.32,0.274,1.31,0.163,761,729,208,57,340.89
1147,383,中级,后端开发,上海,34,36,1,54,1,1,零售,200,A轮,2,5,1,0.374,145,0.262,0.442,T3,4.39,3.33,4.32,0.274,1.31,0.163,840,795,227,44,346.32
1148,384,初级,前端开发,广州,21,31,0,52,3,0,金融,200,上市公司,2,1,0,0.217,177,0.152,0.536,T3,3.65,4.41,3.25,0.775,2.98,0.256,581,421,107,17,265.84
1149,384,高级,运营,新加坡,24,31,1,53,3,0,金融,200,上市公司,2,1,0,0.217,177,0.152,0.536,T3,3.65,4.41,3.25,0.775,2.98,0.256,773,723,211,41,307.98
1150,384,中级,运营,新加坡,18,24,1,13,3,0,金融,200,上市公司,2,1,0,0.217,177,0.152,0.536,T3,3.65,4.41,3.25,0.775,2.98,0.256,698,619,149,13,286.39
1151,384,中级,数据分析,新加坡,27,36,0,49,2,1,金融,200,上市公司,2,1,0,0.217,177,0.152,0.536,T3,3.65,4.41,3.25,0.775,2.98,0.256,763,723,194,32,302.77
1152,385,高级,数据分析,深圳,13,16,0,56,2,1,制造业,200,未融资,2,4,0,0.441,245,0.053,0.477,T3,3.47,3.53,4,0.297,0.68,0.543,786,727,223,9,355.45
1153,385,初级,前端开发,新加坡,26,28,0,47,2,0,制造业,200,未融资,2,4,0,0.441,245,0.053,0.477,T3,3.47,3.53,4,0.297,0.68,0.543,771,732,223,7,355.45
1154,386,中级,算法工程师,广州,13,19,1,51,1,1,金融,50,天使轮,4,1,0,0.379,195,0.07,0.482,T1,3.42,4.13,3,0.723,6.06,0.487,792,749,239,19,387.22
1155,387,中级,前端开发,杭州,17,19,1,56,1,0,金融,200,A轮,1,5,0,0.341,162,0.128,0.606,T3,4.71,3.95,4.73,0.234,2.83,0.468,814,768,221,32,321.08
1156,388,高级,前端开发,深圳,24,28,0,30,2,0,金融,3000,未融资,3,4,1,0.408,132,0.054,0.533,T2,4.64,2.56,2.79,0.864,4.6,0.499,782,731,234,14,372.22
1157,389,中级,数据分析,北京,23,25,1,43,3,1,互联网,500,上市公司,5,3,1,0.389,92,0.054,0.498,T1,3.88,4.97,2.51,0.698,5.15,0.235,787,747,224,11,402.87
1158,389,初级,算法工程师,上海,34,47,1,8,3,1,互联网,500,上市公司,5,3,1,0.389,92,0.054,0.498,T1,3.88,4.97,2.51,0.698,5.15,0.235,790,758,213,11,399.25
1159,390,中级,产品经理,广州,35,38,1,41,1,0,互联网,500,未融资,3,3,1,0.066,165,0.279,0.3,T2,3.26,2.6,3.76,0.205,3.29,0.544,766,728,200,68,250
1160,390,中级,算法工程师,广州,38,48,0,20,1,1,互联网,500,未融资,3,3,1,0.066,165,0.279,0.3,T2,3.26,2.6,3.76,0.205,3.29,0.544,848,797,248,67,257.01
1161,390,高级,产品经理,杭州,13,22,1,8,3,0,互联网,500,未融资,3,3,1,0.066,165,0.279,0.3,T2,3.26,2.6,3.76,0.205,3.29,0.544,818,776,223,69,250.07
1162,390,初级,运营,上海,23,36,0,57,1,0,互联网,500,未融资,3,3,1,0.066,165,0.279,0.3,T2,3.26,2.6,3.76,0.205,3.29,0.544,801,756,221,61,250
1163,391,初级,运营,杭州,11,17,0,8,3,0,互联网,50,天使轮,3,1,0,0.228,212,0.227,0.601,T2,3.76,4.92,3.96,0.735,2.49,0.169,756,718,205,57,325.54
1164,391,高级,运营,杭州,29,31,0,47,1,0,互联网,50,天使轮,3,1,0,0.228,212,0.227,0.601,T2,3.76,4.92,3.96,0.735,2.49,0.169,795,739,217,52,329.26
1165,392,中级,算法工程师,北京,30,34,0,9,3,1,制造业,200,C轮及以上,1,1,0,0.469,281,0.127,0.478,T3,4.24,3.87,3.95,0.56,6.75,0.268,676,625,166,21,323
1166,393,高级,数据分析,新加坡,26,37,0,54,3,1,零售,200,未融资,1,5,1,0.107,127,0.083,0.54,T3,3.91,4.91,2.64,0.746,6.77,0.393,774,745,222,20,253.19
1167,394,高级,产品经理,北京,18,24,1,47,1,0,咨询,200,未融资,1,5,0,0.382,107,0.178,0.417,T3,4.56,2.79,3.29,0.566,2.38,0.151,836,797,227,33,329.34
1168,395,高级,算法工程师,深圳,9,13,0,35,2,1,金融,1000,上市公司,2,2,0,0.489,82,0.051,0.664,T2,5,3.73,3.75,0.649,3.62,0.465,716,639,161,10,341.64
1169,395,高级,后端开发,新加坡,15,21,0,18,3,1,金融,1000,上市公司,2,2,0,0.489,82,0.051,0.664,T2,5,3.73,3.75,0.649,3.62,0.465,768,723,214,8,359.31
1170,395,中级,产品经理,北京,15,22,1,49,1,0,金融,1000,上市公司,2,2,0,0.489,82,0.051,0.664,T2,5,3.73,3.75,0.649,3.62,0.465,851,805,255,11,361
1171,395,初级,产品经理,深圳,18,27,1,57,2,0,金融,1000,上市公司,2,2,0,0.489,82,0.051,0.664,T2,5,3.73,3.75,0.649,3.62,0.465,753,716,192,10,352.57
1172,396,中级,产品经理,北京,29,36,0,26,2,0,金融,100,上市公司,4,5,0,0.073,63,0.285,0.322,T2,3.38,2.92,3.04,0.75,6.82,0.294,854,801,251,64,277.59
1173,396,中级,运营,广州,36,48,1,42,2,0,金融,100,上市公司,4,5,0,0.073,63,0.285,0.322,T2,3.38,2.92,3.04,0.75,6.82,0.294,785,750,206,65,264.05
1174,396,高级,算法工程师,上海,30,33,0,50,1,1,金融,100,上市公司,4,5,0,0.073,63,0.285,0.322,T2,3.38,2.92,3.04,0.75,6.82,0.294,787,742,227,54,270.7
1175,396,中级,后端开发,新加坡,12,26,0,46,3,1,金融,100,上市公司,4,5,0,0.073,63,0.285,0.322,T2,3.38,2.92,3.04,0.75,6.82,0.294,780,739,232,71,272.2
1176,397,高级,算法工程师,深圳,15,17,1,51,3,1,制造业,1000,A轮,2,2,0,0.357,211,0.154,0.531,T3,3.92,2.63,4.68,0.484,0.53,0.492,780,743,233,35,345.05
1177,397,初级,前端开发,新加坡,10,17,1,59,1,0,制造业,1000,A轮,2,2,0,0.357,211,0.154,0.531,T3,3.92,2.63,4.68,0.484,0.53,0.492,791,752,239,44,346.63
1178,398,高级,运营,上海,9,23,0,38,1,0,金融,100,上市公司,4,4,0,0.261,238,0.151,0.355,T2,3.86,4.04,2.72,0.202,3.18,0.346,742,701,211,35,353.07
1179,398,高级,产品经理,北京,13,21,1,47,3,0,金融,100,上市公司,4,4,0,0.261,238,0.151,0.355,T2,3.86,4.04,2.72,0.202,3.18,0.346,784,743,226,29,357.78
1180,398,高级,数据分析,北京,15,20,0,24,1,1,金融,100,上市公司,4,4,0,0.261,238,0.151,0.355,T2,3.86,4.04,2.72,0.202,3.18,0.346,727,688,213,30,353.72
1181,398,初级,后端开发,深圳,34,36,0,11,2,1,金融,100,上市公司,4,4,0,0.261,238,0.151,0.355,T2,3.86,4.04,2.72,0.202,3.18,0.346,767,718,211,31,353.07
1182,398,初级,运营,上海,39,47,0,22,3,0,金融,100,上市公司,4,4,0,0.261,238,0.151,0.355,T2,3.86,4.04,2.72,0.202,3.18,0.346,831,783,216,27,354.68
1183,399,初级,后端开发,北京,28,38,1,47,1,1,互联网,200,B轮,4,1,0,0.311,296,0.148,0.463,T1,3.61,3.02,3.72,0.795,1.15,0.19,805,757,228,36,370.42
1184,399,中级,算法工程师,深圳,31,33,1,32,1,1,互联网,200,B轮,4,1,0,0.311,296,0.148,0.463,T1,3.61,3.02,3.72,0.795,1.15,0.19,784,742,226,30,369.81
1185,399,高级,数据分析,深圳,26,32,0,34,3,1,互联网,200,B轮,4,1,0,0.311,296,0.148,0.463,T1,3.61,3.02,3.72,0.795,1.15,0.19,761,726,197,40,360.39
1186,400,中级,运营,上海,38,48,1,48,2,0,咨询,200,天使轮,3,4,1,0.088,181,0.067,0.497,T2,3.4,3.97,4.23,0.467,3.81,0.467,828,795,243,8,274.46
1187,400,初级,算法工程师,深圳,18,27,0,14,3,1,咨询,200,天使轮,3,4,1,0.088,181,0.067,0.497,T2,3.4,3.97,4.23,0.467,3.81,0.467,773,724,191,7,258.74
1188,400,高级,数据分析,深圳,32,40,0,20,1,1,咨询,200,天使轮,3,4,1,0.088,181,0.067,0.497,T2,3.4,3.97,4.23,0.467,3.81,0.467,798,765,226,19,269.72
1189,401,高级,产品经理,广州,28,32,0,59,3,0,教育,1000,天使轮,3,5,0,0.069,265,0.21,0.308,T2,3.13,2.78,3.15,0.547,0.66,0.226,824,787,247,48,259.65
1190,401,初级,后端开发,北京,25,36,0,9,3,1,教育,1000,天使轮,3,5,0,0.069,265,0.21,0.308,T2,3.13,2.78,3.15,0.547,0.66,0.226,804,768,222,52,252.68
1191,401,高级,数据分析,北京,15,22,1,19,1,1,教育,1000,天使轮,3,5,0,0.069,265,0.21,0.308,T2,3.13,2.78,3.15,0.547,0.66,0.226,787,751,226,45,253.85
1192,401,高级,前端开发,新加坡,25,36,0,44,1,0,教育,1000,天使轮,3,5,0,0.069,265,0.21,0.308,T2,3.13,2.78,3.15,0.547,0.66,0.226,785,745,218,38,251.5
1193,401,高级,数据分析,广州,16,28,0,30,2,1,教育,1000,天使轮,3,5,0,0.069,265,0.21,0.308,T2,3.13,2.78,3.15,0.547,0.66,0.226,777,741,233,45,255.84
1194,402,中级,运营,新加坡,12,16,0,34,2,0,金融,1000,C轮及以上,4,4,0,0.35,108,0.233,0.471,T1,4.77,3.33,4.06,0.205,3.14,0.345,788,745,226,58,377.92
1195,402,中级,产品经理,广州,30,34,1,48,3,0,金融,1000,C轮及以上,4,4,0,0.35,108,0.233,0.471,T1,4.77,3.33,4.06,0.205,3.14,0.345,763,718,206,43,371.56
1196,403,高级,算法工程师,北京,17,19,1,11,3,1,互联网,100,C轮及以上,4,4,0,0.42,206,0.219,0.552,T1,3.84,4.45,4.57,0.544,1.93,0.138,795,757,222,42,389.21
1197,403,中级,运营,北京,9,19,0,31,2,0,互联网,100,C轮及以上,4,4,0,0.42,206,0.219,0.552,T1,3.84,4.45,4.57,0.544,1.93,0.138,792,746,228,58,391.04
1198,403,初级,后端开发,杭州,37,51,0,55,3,1,互联网,100,C轮及以上,4,4,0,0.42,206,0.219,0.552,T1,3.84,4.45,4.57,0.544,1.93,0.138,823,785,241,54,394.84
1199,403,中级,产品经理,北京,22,28,0,39,1,0,互联网,100,C轮及以上,4,4,0,0.42,206,0.219,0.552,T1,3.84,4.45,4.57,0.544,1.93,0.138,788,748,221,55,388.9
1200,403,初级,运营,广州,21,31,0,56,3,0,互联网,100,C轮及以上,4,4,0,0.42,206,0.219,0.552,T1,3.84,4.45,4.57,0.544,1.93,0.138,833,788,266,47,399
1201,404,初级,数据分析,新加坡,26,38,0,17,1,1,教育,500,天使轮,2,4,1,0.402,132,0.085,0.552,T2,3.99,3.59,2.98,0.891,3.97,0.409,817,784,233,28,352.42
1202,404,中级,算法工程师,新加坡,39,52,1,21,1,1,教育,500,天使轮,2,4,1,0.402,132,0.085,0.552,T2,3.99,3.59,2.98,0.891,3.97,0.409,812,773,216,15,347.72
1203,405,高级,算法工程师,北京,27,31,0,24,2,1,咨询,100,C轮及以上,2,5,0,0.295,183,0.195,0.603,T2,4.83,4.07,4.79,0.395,6.97,0.433,779,741,218,39,329.07
1204,405,高级,算法工程师,上海,26,39,0,35,1,1,咨询,100,C轮及以上,2,5,0,0.295,183,0.195,0.603,T2,4.83,4.07,4.79,0.395,6.97,0.433,781,740,220,35,329.64
1205,406,初级,产品经理,新加坡,37,50,1,23,2,0,教育,1000,A轮,3,4,0,0.095,170,0.192,0.524,T2,4.55,4.12,3.88,0.477,5.7,0.289,782,750,228,47,275.3
1206,406,中级,前端开发,杭州,26,40,1,7,1,0,教育,1000,A轮,3,4,0,0.095,170,0.192,0.524,T2,4.55,4.12,3.88,0.477,5.7,0.289,799,761,234,45,276.99
1207,406,中级,前端开发,上海,21,26,0,16,3,0,教育,1000,A轮,3,4,0,0.095,170,0.192,0.524,T2,4.55,4.12,3.88,0.477,5.7,0.289,772,734,235,43,277.27
1208,406,中级,前端开发,上海,30,34,1,25,2,0,教育,1000,A轮,3,4,0,0.095,170,0.192,0.524,T2,4.55,4.12,3.88,0.477,5.7,0.289,826,780,228,40,275.3
1209,407,高级,前端开发,杭州,35,44,0,23,2,0,互联网,3000,上市公司,1,2,0,0.36,274,0.267,0.536,T3,3.26,4.61,3.25,0.681,6,0.577,500,319,60,16,247.6
1210,407,初级,后端开发,新加坡,29,41,1,8,1,1,互联网,3000,上市公司,1,2,0,0.36,274,0.267,0.536,T3,3.26,4.61,3.25,0.681,6,0.577,817,775,225,63,325.33
1211,407,高级,后端开发,新加坡,23,28,1,46,3,1,互联网,3000,上市公司,1,2,0,0.36,274,0.267,0.536,T3,3.26,4.61,3.25,0.681,6,0.577,717,686,196,58,317.21
1212,407,初级,数据分析,新加坡,24,29,1,28,1,1,互联网,3000,上市公司,1,2,0,0.36,274,0.267,0.536,T3,3.26,4.61,3.25,0.681,6,0.577,672,627,152,42,302.26
1213,407,中级,运营,上海,24,35,0,28,2,0,互联网,3000,上市公司,1,2,0,0.36,274,0.267,0.536,T3,3.26,4.61,3.25,0.681,6,0.577,788,734,203,49,319.27
1214,408,中级,后端开发,广州,11,22,0,47,3,1,零售,1000,天使轮,4,5,1,0.159,226,0.145,0.573,T1,4.13,3.31,3.58,0.77,4.63,0.537,825,789,247,26,329.87
1215,408,中级,运营,深圳,23,29,1,47,3,0,零售,1000,天使轮,4,5,1,0.159,226,0.145,0.573,T1,4.13,3.31,3.58,0.77,4.63,0.537,785,737,220,36,321.93
1216,408,初级,后端开发,上海,26,36,1,16,3,1,零售,1000,天使轮,4,5,1,0.159,226,0.145,0.573,T1,4.13,3.31,3.58,0.77,4.63,0.537,813,772,256,32,332.33
1217,408,高级,算法工程师,上海,22,33,1,55,3,1,零售,1000,天使轮,4,5,1,0.159,226,0.145,0.573,T1,4.13,3.31,3.58,0.77,4.63,0.537,797,753,226,32,323.78
1218,409,中级,产品经理,上海,26,28,0,7,3,0,零售,3000,C轮及以上,2,4,0,0.46,217,0.143,0.558,T2,3.88,4.22,3.28,0.492,0.77,0.454,827,779,229,27,359.72
1219,409,中级,算法工程师,新加坡,12,21,1,42,3,1,零售,3000,C轮及以上,2,4,0,0.46,217,0.143,0.558,T2,3.88,4.22,3.28,0.492,0.77,0.454,817,776,207,30,353.44
1220,409,高级,运营,上海,16,30,0,59,3,0,零售,3000,C轮及以上,2,4,0,0.46,217,0.143,0.558,T2,3.88,4.22,3.28,0.492,0.77,0.454,792,763,238,42,361
1221,409,高级,算法工程师,深圳,27,36,1,36,2,1,零售,3000,C轮及以上,2,4,0,0.46,217,0.143,0.558,T2,3.88,4.22,3.28,0.492,0.77,0.454,850,812,266,35,361
1222,410,高级,后端开发,杭州,11,13,0,45,1,1,教育,50,天使轮,3,5,1,0.427,132,0.205,0.709,T2,4.59,4.9,4.31,0.417,1.84,0.457,832,792,228,44,373.5
1223,410,中级,数据分析,广州,11,15,0,18,1,1,教育,50,天使轮,3,5,1,0.427,132,0.205,0.709,T2,4.59,4.9,4.31,0.417,1.84,0.457,806,758,249,49,379.26
1224,410,中级,前端开发,新加坡,8,17,0,23,2,0,教育,50,天使轮,3,5,1,0.427,132,0.205,0.709,T2,4.59,4.9,4.31,0.417,1.84,0.457,780,738,224,54,372.34
1225,410,高级,运营,广州,38,51,0,52,3,0,教育,50,天使轮,3,5,1,0.427,132,0.205,0.709,T2,4.59,4.9,4.31,0.417,1.84,0.457,784,733,209,52,367.81
1226,411,初级,产品经理,上海,37,49,0,47,3,0,制造业,1000,B轮,2,3,1,0.369,294,0.208,0.645,T2,4.45,4.33,4.49,0.856,6.51,0.226,777,728,223,38,344.38
1227,411,高级,运营,广州,18,22,0,31,3,0,制造业,1000,B轮,2,3,1,0.369,294,0.208,0.645,T2,4.45,4.33,4.49,0.856,6.51,0.226,783,752,216,35,342.4
1228,411,初级,产品经理,深圳,36,38,1,20,3,0,制造业,1000,B轮,2,3,1,0.369,294,0.208,0.645,T2,4.45,4.33,4.49,0.856,6.51,0.226,748,724,220,50,343.54
1229,411,高级,算法工程师,上海,10,12,0,44,3,1,制造业,1000,B轮,2,3,1,0.369,294,0.208,0.645,T2,4.45,4.33,4.49,0.856,6.51,0.226,821,770,231,45,346.57
1230,411,初级,产品经理,新加坡,38,41,0,15,3,0,制造业,1000,B轮,2,3,1,0.369,294,0.208,0.645,T2,4.45,4.33,4.49,0.856,6.51,0.226,803,748,223,53,344.38
1231,412,中级,前端开发,广州,34,48,0,10,3,0,教育,50,未融资,4,2,0,0.477,242,0.167,0.658,T1,4.38,3.72,4.58,0.674,2.88,0.428,822,785,245,46,399
1232,412,中级,前端开发,深圳,35,44,0,19,3,0,教育,50,未融资,4,2,0,0.477,242,0.167,0.658,T1,4.38,3.72,4.58,0.674,2.88,0.428,813,776,227,43,399
1233,413,中级,算法工程师,北京,10,24,1,57,3,1,金融,500,上市公司,4,4,1,0.064,246,0.161,0.485,T1,3.68,4.08,4.96,0.283,1.17,0.199,763,731,217,30,262.5
1234,413,中级,前端开发,上海,35,44,0,13,3,0,金融,500,上市公司,4,4,1,0.064,246,0.161,0.485,T1,3.68,4.08,4.96,0.283,1.17,0.199,793,753,210,42,262.5
1235,414,初级,数据分析,深圳,23,35,1,19,3,1,金融,100,天使轮,5,3,0,0.381,76,0.174,0.493,T1,4.61,4.35,4.48,0.248,5.07,0.172,758,715,183,26,386.84
1236,414,中级,算法工程师,广州,32,46,0,13,1,1,金融,100,天使轮,5,3,0,0.381,76,0.174,0.493,T1,4.61,4.35,4.48,0.248,5.07,0.172,894,854,253,32,410.13
1237,414,高级,算法工程师,深圳,21,30,0,23,3,1,金融,100,天使轮,5,3,0,0.381,76,0.174,0.493,T1,4.61,4.35,4.48,0.248,5.07,0.172,789,754,234,42,404.52
1238,415,初级,算法工程师,上海,31,40,0,21,1,1,零售,3000,未融资,1,3,1,0.199,129,0.265,0.539,T3,3.1,4.03,4,0.538,2.45,0.6,819,786,244,73,295.23
1239,416,高级,算法工程师,广州,10,18,0,7,2,1,制造业,100,C轮及以上,5,5,0,0.458,183,0.165,0.296,T1,3.32,2.54,3.35,0.354,2.25,0.411,797,757,229,42,416.2
1240,416,中级,后端开发,深圳,8,10,1,59,3,1,制造业,100,C轮及以上,5,5,0,0.458,183,0.165,0.296,T1,3.32,2.54,3.35,0.354,2.25,0.411,837,797,218,36,412.66
1241,416,中级,后端开发,上海,32,35,0,51,3,1,制造业,100,C轮及以上,5,5,0,0.458,183,0.165,0.296,T1,3.32,2.54,3.35,0.354,2.25,0.411,835,789,230,49,416.51
1242,416,中级,运营,杭州,30,40,0,54,2,0,制造业,100,C轮及以上,5,5,0,0.458,183,0.165,0.296,T1,3.32,2.54,3.35,0.354,2.25,0.411,808,763,236,42,418
1243,416,高级,运营,深圳,18,23,1,16,1,0,制造业,100,C轮及以上,5,5,0,0.458,183,0.165,0.296,T1,3.32,2.54,3.35,0.354,2.25,0.411,832,780,235,35,418
1244,417,中级,前端开发,新加坡,28,33,1,36,2,0,互联网,50,未融资,3,3,1,0.17,281,0.285,0.303,T2,3.67,2.99,3.86,0.378,6.99,0.315,814,773,249,71,319.06
1245,417,初级,算法工程师,广州,31,39,0,33,2,1,互联网,50,未融资,3,3,1,0.17,281,0.285,0.303,T2,3.67,2.99,3.86,0.378,6.99,0.315,799,755,229,59,313.59
1246,417,高级,产品经理,北京,38,42,1,44,1,0,互联网,50,未融资,3,3,1,0.17,281,0.285,0.303,T2,3.67,2.99,3.86,0.378,6.99,0.315,762,722,225,58,312.44
1247,417,中级,前端开发,广州,15,20,1,25,1,0,互联网,50,未融资,3,3,1,0.17,281,0.285,0.303,T2,3.67,2.99,3.86,0.378,6.99,0.315,787,744,221,65,311.27
1248,417,中级,前端开发,上海,27,32,0,42,3,0,互联网,50,未融资,3,3,1,0.17,281,0.285,0.303,T2,3.67,2.99,3.86,0.378,6.99,0.315,770,733,214,59,309.17
1249,418,高级,运营,北京,26,30,1,18,1,0,金融,3000,上市公司,2,2,0,0.376,62,0.176,0.416,T3,3.15,4.53,2.6,0.814,6.08,0.244,743,692,190,42,335.6
1250,418,中级,后端开发,深圳,26,28,1,42,2,1,金融,3000,上市公司,2,2,0,0.376,62,0.176,0.416,T3,3.15,4.53,2.6,0.814,6.08,0.244,781,744,201,38,339.1
1251,419,高级,后端开发,新加坡,10,18,1,43,3,1,零售,100,天使轮,3,2,0,0.445,289,0.287,0.38,T2,3.47,3.18,4.36,0.263,3.15,0.402,830,804,242,68,380
1252,420,中级,运营,上海,33,37,1,26,1,0,咨询,1000,B轮,4,1,0,0.069,113,0.258,0.532,T1,4.66,4.33,3.61,0.701,6.87,0.125,797,773,218,50,264.07
1253,420,中级,算法工程师,新加坡,24,35,1,47,3,1,咨询,1000,B轮,4,1,0,0.069,113,0.258,0.532,T1,4.66,4.33,3.61,0.701,6.87,0.125,821,791,232,62,268.34
1254,420,初级,后端开发,深圳,24,31,1,26,3,1,咨询,1000,B轮,4,1,0,0.069,113,0.258,0.532,T1,4.66,4.33,3.61,0.701,6.87,0.125,796,755,213,52,262.5
1255,420,高级,前端开发,新加坡,27,31,0,46,1,0,咨询,1000,B轮,4,1,0,0.069,113,0.258,0.532,T1,4.66,4.33,3.61,0.701,6.87,0.125,780,741,214,54,262.8
1256,420,高级,前端开发,杭州,11,13,0,23,2,0,咨询,1000,B轮,4,1,0,0.069,113,0.258,0.532,T1,4.66,4.33,3.61,0.701,6.87,0.125,766,733,218,60,264.07
1257,421,高级,数据分析,上海,28,37,1,34,2,1,零售,200,C轮及以上,5,2,0,0.229,239,0.141,0.371,T1,4.9,3.43,2.55,0.39,4.73,0.147,770,744,216,37,362.17
1258,421,初级,前端开发,新加坡,27,33,1,47,1,0,零售,200,C轮及以上,5,2,0,0.229,239,0.141,0.371,T1,4.9,3.43,2.55,0.39,4.73,0.147,818,785,261,30,375.77
1259,421,初级,数据分析,上海,29,37,1,52,3,1,零售,200,C轮及以上,5,2,0,0.229,239,0.141,0.371,T1,4.9,3.43,2.55,0.39,4.73,0.147,764,706,212,35,360.82
1260,421,中级,产品经理,新加坡,21,29,1,34,1,0,零售,200,C轮及以上,5,2,0,0.229,239,0.141,0.371,T1,4.9,3.43,2.55,0.39,4.73,0.147,781,744,222,30,364.13
1261,422,初级,运营,广州,15,23,0,57,2,0,金融,50,天使轮,5,3,0,0.393,276,0.266,0.357,T1,3.61,3.8,2.66,0.732,5.32,0.116,793,750,216,57,400.99
1262,422,初级,运营,深圳,25,37,1,31,2,0,金融,50,天使轮,5,3,0,0.393,276,0.266,0.357,T1,3.61,3.8,2.66,0.732,5.32,0.116,806,763,228,69,404.88
1263,422,初级,后端开发,新加坡,11,18,0,22,2,1,金融,50,天使轮,5,3,0,0.393,276,0.266,0.357,T1,3.61,3.8,2.66,0.732,5.32,0.116,804,765,203,64,396.53
1264,423,高级,运营,新加坡,39,41,0,29,3,0,金融,100,上市公司,5,2,0,0.255,196,0.078,0.441,T1,3.53,2.67,3.47,0.706,0.7,0.35,808,763,241,14,377.77
1265,423,初级,前端开发,新加坡,27,37,1,24,1,0,金融,100,上市公司,5,2,0,0.255,196,0.078,0.441,T1,3.53,2.67,3.47,0.706,0.7,0.35,801,771,227,19,373.47
1266,423,中级,运营,广州,16,30,1,22,1,0,金融,100,上市公司,5,2,0,0.255,196,0.078,0.441,T1,3.53,2.67,3.47,0.706,0.7,0.35,729,698,210,17,367.87
1267,424,高级,产品经理,广州,12,19,1,25,3,0,零售,50,C轮及以上,3,5,0,0.17,253,0.281,0.358,T2,3.56,2.95,3.96,0.205,1.29,0.4,795,759,196,61,303.43
1268,424,中级,数据分析,深圳,35,38,0,8,3,1,零售,50,C轮及以上,3,5,0,0.17,253,0.281,0.358,T2,3.56,2.95,3.96,0.205,1.29,0.4,815,775,230,72,313.88
1269,424,高级,产品经理,北京,35,38,0,53,3,0,零售,50,C轮及以上,3,5,0,0.17,253,0.281,0.358,T2,3.56,2.95,3.96,0.205,1.29,0.4,800,755,242,76,317.2
1270,424,初级,后端开发,新加坡,18,28,1,52,1,1,零售,50,C轮及以上,3,5,0,0.17,253,0.281,0.358,T2,3.56,2.95,3.96,0.205,1.29,0.4,767,730,195,58,303.09
1271,424,中级,产品经理,上海,35,39,1,11,1,0,零售,50,C轮及以上,3,5,0,0.17,253,0.281,0.358,T2,3.56,2.95,3.96,0.205,1.29,0.4,747,711,198,51,304.09
1272,425,高级,数据分析,上海,37,46,0,7,3,1,互联网,50,A轮,4,1,0,0.149,129,0.208,0.465,T1,3.56,4.89,3.66,0.556,4.62,0.131,818,774,236,47,322.29
1273,426,初级,产品经理,深圳,37,39,1,47,1,0,教育,3000,未融资,2,3,1,0.109,172,0.064,0.425,T3,3.07,4.73,4.05,0.298,6.34,0.461,800,760,217,14,266.99
1274,427,初级,运营,杭州,37,40,1,34,1,0,金融,3000,上市公司,2,1,0,0.436,92,0.211,0.634,T2,4.85,4.13,3.7,0.806,4.55,0.215,790,751,224,36,355.02
